taxonID	datasetID	parentNameUsageID	acceptedNameUsageID	originalNameUsageID	scientificName	scientificNameAuthorship	canonicalName	genericName	specificEpithet	infraspecificEpithet	taxonRank	nameAccordingTo	namePublishedIn	taxonomicStatus	nomenclaturalStatus	taxonRemarks	kingdom	phylum	class	order	family	genus
8258716	52a423d2-0486-4e77-bcee-6350d708d6ff	1000390			Methanoculleus thermophilus (Rivard & Smith, 1982) Maestrojuán et al., 1990	Maestrojuán et al., 1990 (Rivard & Smith, 1982)	Methanoculleus thermophilus	Methanoculleus	thermophilus		species		Int. J. Syst. Bacteriol. 40::121	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus
7910220	52a423d2-0486-4e77-bcee-6350d708d6ff	7590503			Salinirubrum litoreum Cui & Qiu, 2014	Cui & Qiu, 2014	Salinirubrum litoreum	Salinirubrum	litoreum		species		Int. J. Syst. Evol. Microbiol. 64::1456	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Salinirubrum
1000363	7ddf754f-d193-4cc9-b351-99906754a03b	1000362			Methanothrix soehngenii Huser et al., 1983	Huser et al., 1983	Methanothrix soehngenii	Methanothrix	soehngenii		species		Int. J. Syst. Bacteriol. 33::439	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosaetaceae	Methanothrix
1000328	7ddf754f-d193-4cc9-b351-99906754a03b	1000326			Methanococcoides methylutens Sowers & Ferry, 1985	Sowers & Ferry, 1985	Methanococcoides methylutens	Methanococcoides	methylutens		species		Int. J. Syst. Bacteriol. 35::223	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanococcoides
1000087	7ddf754f-d193-4cc9-b351-99906754a03b	1000085			Picrophilus oshimae Schleper et al., 1996	Schleper et al., 1996	Picrophilus oshimae	Picrophilus	oshimae		species		Int. J. Syst. Bacteriol. 46::815	accepted			Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Picrophilaceae	Picrophilus
8085106	52a423d2-0486-4e77-bcee-6350d708d6ff	1000390			Methanoculleus horonobensis Shimizu et al., 2013	Shimizu et al., 2013	Methanoculleus horonobensis	Methanoculleus	horonobensis		species		Int. J. Syst. Evol. Microbiol. 63::4322	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus
7463993	52a423d2-0486-4e77-bcee-6350d708d6ff	5901082			Halopelagius fulvigenes Liu et al., 2013	Liu et al., 2013	Halopelagius fulvigenes	Halopelagius	fulvigenes		species		Int. J. Syst. Evol. Microbiol. 63::2195	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halopelagius
1000327	7ddf754f-d193-4cc9-b351-99906754a03b	1000326			Methanococcoides alaskense Singh et al., 2005	Singh et al., 2005	Methanococcoides alaskense	Methanococcoides	alaskense		species		Int. J. Syst. Evol. Microbiol. 55::2537	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanococcoides
8298517	52a423d2-0486-4e77-bcee-6350d708d6ff	1000122			Methanothermobacter crinale Cheng et al., 2012	Cheng et al., 2012	Methanothermobacter crinale	Methanothermobacter	crinale		species		Int. J. Syst. Evol. Microbiol. 62::1443	accepted			Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanothermobacter
1000056	7ddf754f-d193-4cc9-b351-99906754a03b	1000050			Sulfolobus tokodaii Suzuki et al., 2002	Suzuki et al., 2002	Sulfolobus tokodaii	Sulfolobus	tokodaii		species		Int. J. Syst. Evol. Microbiol. 52::1438	accepted			Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus
7376395	7ddf754f-d193-4cc9-b351-99906754a03b	1000390			Methanoculleus bourgensis (Ollivier et al., 1986) Maestrojuán et al., 1990	Maestrojuán et al., 1990 (Ollivier et al., 1986)	Methanoculleus bourgensis	Methanoculleus	bourgensis		species		Int. J. Syst. Bacteriol. 40::121	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus
5901084	7ddf754f-d193-4cc9-b351-99906754a03b	5901082			Halopelagius inordinatus Cui et al., 2010	Cui et al., 2010	Halopelagius inordinatus	Halopelagius	inordinatus		species		Int. J. Syst. Evol. Microbiol. 60::2093	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halopelagius
1000375	7ddf754f-d193-4cc9-b351-99906754a03b	1000373			Methanocorpusculum sinense Zellner et al., 1989	Zellner et al., 1989	Methanocorpusculum sinense	Methanocorpusculum	sinense		species		Int. J. Syst. Bacteriol. 39::371	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanocorpusculaceae	Methanocorpusculum
8232932	52a423d2-0486-4e77-bcee-6350d708d6ff	1000122			Methanothermobacter tenebrarum Nakamura et al., 2013	Nakamura et al., 2013	Methanothermobacter tenebrarum	Methanothermobacter	tenebrarum		species		Int. J. Syst. Evol. Microbiol. 63::721	accepted			Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanothermobacter
1000052	7ddf754f-d193-4cc9-b351-99906754a03b	1000050			Sulfolobus solfataricus Zillig et al., 1980	Zillig et al., 1980	Sulfolobus solfataricus	Sulfolobus	solfataricus		species		Int. J. Syst. Bacteriol. 30::411	accepted			Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus
1000397	7ddf754f-d193-4cc9-b351-99906754a03b	1000390			Methanoculleus palmolei Zellner et al., 1998	Zellner et al., 1998	Methanoculleus palmolei	Methanoculleus	palmolei		species		Int. J. Syst. Bacteriol. 48::1115	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus
8993996	52a423d2-0486-4e77-bcee-6350d708d6ff	1000390			Methanoculleus sediminis Chen et al., 2015	Chen et al., 2015	Methanoculleus sediminis	Methanoculleus	sediminis		species		Int. J. Syst. Evol. Microbiol. 65::2144	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus
8964487	52a423d2-0486-4e77-bcee-6350d708d6ff	8811474			Halanaeroarchaeum sulfurireducens Sorokin et al., 2016	Sorokin et al., 2016	Halanaeroarchaeum sulfurireducens	Halanaeroarchaeum	sulfurireducens		species		Int. J. Syst. Evol. Microbiol. 66::2380	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halanaeroarchaeum
1000378	7ddf754f-d193-4cc9-b351-99906754a03b	1000373			Methanocorpusculum labreanum Zhao et al., 1989	Zhao et al., 1989	Methanocorpusculum labreanum	Methanocorpusculum	labreanum		species		Int. J. Syst. Bacteriol. 39::10	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanocorpusculaceae	Methanocorpusculum
8986205	52a423d2-0486-4e77-bcee-6350d708d6ff	1000333	1000338		Methanolobus siciliae Stetter & König, 1989	Stetter & König, 1989	Methanolobus siciliae	Methanolobus	siciliae		species		Int. J. Syst. Bacteriol. 39::496	synonym			Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina
1000042	7ddf754f-d193-4cc9-b351-99906754a03b	7787			Sulfurisphaera Kurosawa et al., 1998	Kurosawa et al., 1998	Sulfurisphaera	Sulfurisphaera			genus		Int. J. Syst. Bacteriol. 48::455	accepted			Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfurisphaera
1000057	7ddf754f-d193-4cc9-b351-99906754a03b	7787			Metallosphaera Huber et al., 1989	Huber et al., 1989	Metallosphaera	Metallosphaera			genus		Int. J. Syst. Bacteriol. 39::496	accepted			Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Metallosphaera
1000062	7ddf754f-d193-4cc9-b351-99906754a03b	7787			Stygiolobus Segerer et al., 1991	Segerer et al., 1991	Stygiolobus	Stygiolobus			genus		Int. J. Syst. Bacteriol. 41::497	accepted			Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Stygiolobus
1000243	7ddf754f-d193-4cc9-b351-99906754a03b	1000240	1000242		Natronobacterium nitratireducens Xin et al., 2001	Xin et al., 2001	Natronobacterium nitratireducens	Natronobacterium	nitratireducens		species		Int. J. Syst. Evol. Microbiol. 51::1828	synonym			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobiforma
9449152	52a423d2-0486-4e77-bcee-6350d708d6ff	7787			Sulfodiicoccus Sakai & Kurosawa, 2017	Sakai & Kurosawa, 2017	Sulfodiicoccus	Sulfodiicoccus			genus		Int. J. Syst. Evol. Microbiol. 67::1883	accepted			Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfodiicoccus
1000389	7ddf754f-d193-4cc9-b351-99906754a03b	1000387	1000388		Methanomicrobium paynteri Rivard et al., 1984	Rivard et al., 1984	Methanomicrobium paynteri	Methanomicrobium	paynteri		species		Int. J. Syst. Bacteriol. 34::91	synonym			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanolacinia
1000112	7ddf754f-d193-4cc9-b351-99906754a03b	1000107	1000111		Methanobacterium ruminantium Smith & Hungate, 1958	Smith & Hungate, 1958	Methanobacterium ruminantium	Methanobacterium	ruminantium		species		Int. J. Syst. Bacteriol. 30::318	synonym			Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter
1000383	7ddf754f-d193-4cc9-b351-99906754a03b	1000380	1000382		Methanogenium liminatans Zellner et al., 1990	Zellner et al., 1990	Methanogenium liminatans	Methanogenium	liminatans		species		Int. J. Syst. Bacteriol. 40::470	synonym			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanofollis
1000191	7ddf754f-d193-4cc9-b351-99906754a03b	1000189	1000190		Haloarcula mukohataei Ihara et al., 1997	Ihara et al., 1997	Haloarcula mukohataei	Haloarcula	mukohataei		species		Int. J. Syst. Bacteriol. 47::76	synonym			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halomicrobium
1000064	7ddf754f-d193-4cc9-b351-99906754a03b	3800			Thermofilum Zillig & Gierl, 1983	Zillig & Gierl, 1983	Thermofilum	Thermofilum			genus		Int. J. Syst. Bacteriol. 33::673	accepted			Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermofilaceae	Thermofilum
1000044	7ddf754f-d193-4cc9-b351-99906754a03b	7787			Acidianus Segerer et al., 1986	Segerer et al., 1986	Acidianus	Acidianus			genus		Int. J. Syst. Bacteriol. 36::559	accepted			Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Acidianus
1000038	7ddf754f-d193-4cc9-b351-99906754a03b	7787			Sulfurococcus Golovacheva et al., 1995	Golovacheva et al., 1995	Sulfurococcus	Sulfurococcus			genus		Int. J. Syst. Bacteriol. 45::880	accepted			Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfurococcus
7375077	52a423d2-0486-4e77-bcee-6350d708d6ff	4896427	8043589	8043589	Halogeometricum pallidum (Savage et al., 2008) Qiu et al., 2013	Qiu et al., 2013 (Savage et al., 2008)	Halogeometricum pallidum	Halogeometricum	pallidum		species		Int. J. Syst. Evol. Microbiol. 63::3919	homotypic synonym		Originally found in sources as accepted taxon within Halogeometricum Montalvo-Rodríguez et al., 1998	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halosarcina
7814852	7ddf754f-d193-4cc9-b351-99906754a03b	1000206	1000219		Natronobacterium vacuolatum Mwatha & Grant, 1993	Mwatha & Grant, 1993	Natronobacterium vacuolatum	Natronobacterium	vacuolatum		species		Int. J. Syst. Bacteriol. 43::403	synonym			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum
7729208	7ddf754f-d193-4cc9-b351-99906754a03b	1000206	1000207		Halobacterium distributum Zvyagintseva & Tarasov, 1989	Zvyagintseva & Tarasov, 1989	Halobacterium distributum	Halobacterium	distributum		species		Int. J. Syst. Bacteriol. 39::495	synonym			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum
1000208	7ddf754f-d193-4cc9-b351-99906754a03b	1000206	1000207	7729208	Halorubrobacterium distributum (Zvyagintseva & Tarasov, 1989) Kamekura & Dyall-Smith, 1996	Kamekura & Dyall-Smith, 1996 (Zvyagintseva & Tarasov, 1989)	Halorubrobacterium distributum	Halorubrobacterium	distributum		species		Int. J. Syst. Bacteriol. 46::625	synonym			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum
1000131	7ddf754f-d193-4cc9-b351-99906754a03b	1000122		1000132	Methanothermobacter thermoflexus (Kotelnikova et al., 1994) Boone, 2002	Boone, 2002 (Kotelnikova et al., 1994)	Methanothermobacter thermoflexus	Methanothermobacter	thermoflexus		species		Int. J. Syst. Evol. Microbiol. 52::686	accepted			Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanothermobacter
1000376	7ddf754f-d193-4cc9-b351-99906754a03b	1000373		1000377	Methanocorpusculum aggregans (Ollivier et al., 1985) Xun et al., 1989	Xun et al., 1989 (Ollivier et al., 1985)	Methanocorpusculum aggregans	Methanocorpusculum	aggregans		species		Int. J. Syst. Bacteriol. 39::110	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanocorpusculaceae	Methanocorpusculum
1000123	7ddf754f-d193-4cc9-b351-99906754a03b	1000122		1000124	Methanothermobacter thermophilus (Laurinavichus et al., 1990) Boone, 2002	Boone, 2002 (Laurinavichus et al., 1990)	Methanothermobacter thermophilus	Methanothermobacter	thermophilus		species		Int. J. Syst. Evol. Microbiol. 52::686	accepted			Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanothermobacter
1000394	7ddf754f-d193-4cc9-b351-99906754a03b	1000390		1000395	Methanoculleus marisnigri (Romesser et al., 1981) Maestrojuán et al., 1990	Maestrojuán et al., 1990 (Romesser et al., 1981)	Methanoculleus marisnigri	Methanoculleus	marisnigri		species		Int. J. Syst. Bacteriol. 40::121	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus
1000125	7ddf754f-d193-4cc9-b351-99906754a03b	1000122		4896423	Methanothermobacter thermautotrophicus (Zeikus & Wolfe, 1972) Wasserfallen et al., 2000	Wasserfallen et al., 2000 (Zeikus & Wolfe, 1972)	Methanothermobacter thermautotrophicus	Methanothermobacter	thermautotrophicus		species		Int. J. Syst. Evol. Microbiol. 50::51	accepted			Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanothermobacter
1000390	7ddf754f-d193-4cc9-b351-99906754a03b	7789			Methanoculleus Maestrojuán et al., 1990	Maestrojuán et al., 1990	Methanoculleus	Methanoculleus			genus		Int. J. Syst. Bacteriol. 40::121	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus
4898671	0938172b-2086-439c-a1dd-c21cb0109ed5	566	7789		Methanoplanaceae		Methanoplanaceae	Methanoplanaceae			family			synonym			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	
1000036	7ddf754f-d193-4cc9-b351-99906754a03b	1000035			Aeropyrum camini Nakagawa et al., 2004	Nakagawa et al., 2004	Aeropyrum camini	Aeropyrum	camini		species		Int. J. Syst. Evol. Microbiol. 54::333	accepted			Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Aeropyrum
7419407	52a423d2-0486-4e77-bcee-6350d708d6ff	7680801			Halohasta litchfieldiae Mou et al., 2013	Mou et al., 2013	Halohasta litchfieldiae	Halohasta	litchfieldiae		species		Int. J. Syst. Evol. Microbiol. 63::2365	accepted			Archaea	Euryarchaeota	Halobacteria		Halorubraceae	Halohasta
7525614	52a423d2-0486-4e77-bcee-6350d708d6ff	7977549			Salinigranum rubrum Cui & Zhang, 2014	Cui & Zhang, 2014	Salinigranum rubrum	Salinigranum	rubrum		species		Int. J. Syst. Evol. Microbiol. 64::2033	accepted			Archaea	Euryarchaeota	Halobacteria		Halorubraceae	Salinigranum
7688733	52a423d2-0486-4e77-bcee-6350d708d6ff	1000080			Vulcanisaeta thermophila Yim et al., 2015	Yim et al., 2015	Vulcanisaeta thermophila	Vulcanisaeta	thermophila		species		Int. J. Syst. Evol. Microbiol. 65::204	accepted			Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Vulcanisaeta
1000082	7ddf754f-d193-4cc9-b351-99906754a03b	1000080			Vulcanisaeta souniana Itoh et al., 2002	Itoh et al., 2002	Vulcanisaeta souniana	Vulcanisaeta	souniana		species		Int. J. Syst. Evol. Microbiol. 52::1103	accepted			Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Vulcanisaeta
8127919	7ddf754f-d193-4cc9-b351-99906754a03b	7882429			Halovenus aranensis Makhdoumi-Kakhki et al., 2012	Makhdoumi-Kakhki et al., 2012	Halovenus aranensis	Halovenus	aranensis		species		Int. J. Syst. Evol. Microbiol. 62::1335	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halovenus
8212302	52a423d2-0486-4e77-bcee-6350d708d6ff	7882429			Halovenus rubra Han et al., 2015	Han et al., 2015	Halovenus rubra	Halovenus	rubra		species		Int. J. Syst. Evol. Microbiol. 65::1107	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halovenus
8089232	52a423d2-0486-4e77-bcee-6350d708d6ff	7680801			Halohasta litorea Mou et al., 2013	Mou et al., 2013	Halohasta litorea	Halohasta	litorea		species		Int. J. Syst. Evol. Microbiol. 63::2365	accepted			Archaea	Euryarchaeota	Halobacteria		Halorubraceae	Halohasta
1000037	7ddf754f-d193-4cc9-b351-99906754a03b	1000035			Aeropyrum pernix Sako et al., 1996	Sako et al., 1996	Aeropyrum pernix	Aeropyrum	pernix		species		Int. J. Syst. Bacteriol. 46::1076	accepted			Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Aeropyrum
9531365	52a423d2-0486-4e77-bcee-6350d708d6ff	7977549			Salinigranum salinum Wang et al., 2016	Wang et al., 2016	Salinigranum salinum	Salinigranum	salinum		species		Int. J. Syst. Evol. Microbiol. 66::3021	accepted			Archaea	Euryarchaeota	Halobacteria		Halorubraceae	Salinigranum
8981129	52a423d2-0486-4e77-bcee-6350d708d6ff	7882429			Halovenus salina Infante-Domínguez et al., 2015	Infante-Domínguez et al., 2015	Halovenus salina	Halovenus	salina		species		Int. J. Syst. Evol. Microbiol. 65::3022	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halovenus
7447607	52a423d2-0486-4e77-bcee-6350d708d6ff	8059437			Methanomassiliicoccus luminyensis Dridi et al., 2012	Dridi et al., 2012	Methanomassiliicoccus luminyensis	Methanomassiliicoccus	luminyensis		species		Int. J. Syst. Evol. Microbiol. 62::2550	accepted			Archaea	Euryarchaeota	Methanomicrobia			Methanomassiliicoccus
1000081	7ddf754f-d193-4cc9-b351-99906754a03b	1000080			Vulcanisaeta distributa Itoh et al., 2002	Itoh et al., 2002	Vulcanisaeta distributa	Vulcanisaeta	distributa		species		Int. J. Syst. Evol. Microbiol. 52::1103	accepted			Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Vulcanisaeta
7964079	7ddf754f-d193-4cc9-b351-99906754a03b	4896435			Haloquadratum walsbyi Burns et al., 2007	Burns et al., 2007	Haloquadratum walsbyi	Haloquadratum	walsbyi		species		Int. J. Syst. Evol. Microbiol. 57::391	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloquadratum
8122273	52a423d2-0486-4e77-bcee-6350d708d6ff	1000091	7583979		Methanobacterium thermoaggregans Blotevogel & Fischer, 1988	Blotevogel & Fischer, 1988	Methanobacterium thermoaggregans	Methanobacterium	thermoaggregans		species		Int. J. Syst. Bacteriol. 38::221	synonym			Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium
1000407	7ddf754f-d193-4cc9-b351-99906754a03b	7789			Methanomicrobium Balch & Wolfe, 1981	Balch & Wolfe, 1981	Methanomicrobium	Methanomicrobium			genus		Int. J. Syst. Bacteriol. 31::216	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanomicrobium
1000387	7ddf754f-d193-4cc9-b351-99906754a03b	7789			Methanolacinia Zellner et al., 1990	Zellner et al., 1990	Methanolacinia	Methanolacinia			genus		Int. J. Syst. Bacteriol. 40::470	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanolacinia
1000372	7ddf754f-d193-4cc9-b351-99906754a03b	7789			Methanogenium Romesser et al., 1981	Romesser et al., 1981	Methanogenium	Methanogenium			genus		Int. J. Syst. Bacteriol. 31::216	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanogenium
1000380	7ddf754f-d193-4cc9-b351-99906754a03b	7789			Methanofollis Zellner et al., 1999	Zellner et al., 1999	Methanofollis	Methanofollis			genus		Int. J. Syst. Bacteriol. 49::253	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanofollis
1000403	7ddf754f-d193-4cc9-b351-99906754a03b	7789			Methanoplanus Wildgruber et al., 1984	Wildgruber et al., 1984	Methanoplanus	Methanoplanus			genus		Int. J. Syst. Bacteriol. 34::270	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoplanus
8135283	52a423d2-0486-4e77-bcee-6350d708d6ff	1000360	8177597		Methanomicrococcus blatticola Sprenger et al., 2000	Sprenger et al., 2000	Methanomicrococcus blatticola	Methanomicrococcus	blatticola		species		Int. J. Syst. Evol. Microbiol. 50::1998	synonym			Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanimicrococcus
7406730	52a423d2-0486-4e77-bcee-6350d708d6ff	1000262	8395321		Natrialba aegyptiaca Hezayen et al., 2001	Hezayen et al., 2001	Natrialba aegyptiaca	Natrialba	aegyptiaca		species		Int. J. Syst. Evol. Microbiol. 51::1140	synonym			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Natrialba
