datasetID	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet
GTDB_ar122_taxonomy_r95	Archaea	Thermoproteota	Bathyarchaeia	40CM-2-53-6	40CM-2-53-6	40CM-2-53-6	sp001915065
GTDB_ar122_taxonomy_r95	Archaea	Halobacteriota	Methanosarcinia	Methanotrichales	Methanotrichaceae	Methanothrix_A	harundinacea_B
GTDB_ar122_taxonomy_r95	Archaea	Halobacteriota	Methanosarcinia	Methanosarcinales	Methanosarcinaceae	Methanohalophilus	portucalensis
GTDB_ar122_taxonomy_r95	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Thalassarchaeaceae	MGIIb-O1	sp002497025
GTDB_ar122_taxonomy_r95	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	sp900314635
GTDB_ar122_taxonomy_r95	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	UBA9642	UBA9642	sp12459u
GTDB_ar122_taxonomy_r95	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Thalassarchaeaceae	MGIIb-O1	sp002497895
GTDB_ar122_taxonomy_r95	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	CG1-02-33-12	CG1-02-33-12	sp002762865
GTDB_ar122_taxonomy_r95	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Natrialbaceae	Natrinema	altunense
GTDB_ar122_taxonomy_r95	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	UBA57	UBA57	sp002495905
GTDB_ar122_taxonomy_r95	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Thalassarchaeaceae	MGIIb-O3	sp002722735
GTDB_ar122_taxonomy_r95	Archaea	Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomassiliicoccaceae	Methanomassiliicoccus	intestinalis
GTDB_ar122_taxonomy_r95	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	PFCU01	PFCU01	sp001872185
GTDB_ar122_taxonomy_r95	Archaea	Nanoarchaeota	Nanoarchaeia	SCGC-AAA011-G17	SCGC-AAA011-G17	SCGC-AAA011-G17	sp000402515
GTDB_ar122_taxonomy_r95	Archaea	Micrarchaeota	Micrarchaeia	Micrarchaeales	Micrarchaeaceae	UBA581	sp002501775
GTDB_ar122_taxonomy_r95	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Thalassarchaeaceae	MGIIb-O5	sp002718995
GTDB_ar122_taxonomy_r95	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobacterium	salinarum
GTDB_ar122_taxonomy_r95	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter_A	gottschalkii
GTDB_ar122_taxonomy_r95	Archaea	Methanobacteriota	Thermococci	Thermococcales	Thermococcaceae	ThermococcuA	sp000430485
GTDB_ar122_taxonomy_r95	Archaea	Halobacteriota	Methanosarcinia	Methanosarcinales	EX4572-44	EX4572-44	sp002254825
GTDB_ar122_taxonomy_r95	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Thalassarchaeaceae	MGIIb-O1	sp002498525
GTDB_ar122_taxonomy_r95	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Halomicrobium	mukohataei
GTDB_ar122_taxonomy_r95	Archaea	Halobacteriota	Methanosarcinia	Methanosarcinales	Methanosarcinaceae	Methanococcoides	vulcani
GTDB_ar122_taxonomy_r95	Archaea	Methanobacteriota	Methanococci	Methanococcales	Methanococcaceae	Methanothermococcus	thermolithotrophicus
GTDB_ar122_taxonomy_r95	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	UBA10216	UBA492	sp002688315
GTDB_ar122_taxonomy_r95	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Poseidoniaceae	Poseidonia	sp002722695
GTDB_ar122_taxonomy_r95	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	UBA12501	UBA12501	sp10192u
GTDB_ar122_taxonomy_r95	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter_A	oralis
GTDB_ar122_taxonomy_r95	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	TA-21	sp005877075
GTDB_ar122_taxonomy_r95	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Thalassarchaeaceae	MGIIb-O2	sp002495525
GTDB_ar122_taxonomy_r95	Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Methanoregulaceae	Methanoregula	sp003157895
GTDB_ar122_taxonomy_r95	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Poseidoniaceae	Poseidonia	sp002726495
GTDB_ar122_taxonomy_r95	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Poseidoniaceae	MGIIa-K1	sp002498185
GTDB_ar122_taxonomy_r95	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Poseidoniaceae	Poseidonia	sp002725275
GTDB_ar122_taxonomy_r95	Archaea	Halobacteriota	Methanosarcinia	Methanosarcinales	Methanosarcinaceae	Methanomethylovorans	hollandica
GTDB_ar122_taxonomy_r95	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Thalassarchaeaceae	MGIIb-N2	sp002506875
GTDB_ar122_taxonomy_r95	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Natrialbaceae	Natronorubrum	bangense
GTDB_ar122_taxonomy_r95	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Thalassarchaeaceae	MGIIb-O5	sp002506825
GTDB_ar122_taxonomy_r95	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halogeometricum	borinquense
GTDB_ar122_taxonomy_r95	Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Methanoregulaceae	Methanoregula	sp003154335
GTDB_ar122_taxonomy_r95	Archaea	Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomethylophilaceae	PWHV01	sp003557905
GTDB_ar122_taxonomy_r95	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosopumilus	sp000746765
GTDB_ar122_taxonomy_r95	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011-AR9	GW2011-AR9	sp10194u
GTDB_ar122_taxonomy_r95	Archaea	Methanobacteriota	Thermococci	Methanofastidiosales	Methanofastidiosaceae	Methanofastidiosum	sp001587575
GTDB_ar122_taxonomy_r95	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Thalassarchaeaceae	MGIIb-N2	sp002497905
